2,10
5,6
452,613,1037.0
453,435,914.0
454,560,1193.0
457,812
458,458
460,356,1402.0
463,463,1700.0
465,545
466,3188
467,978,1447.0
471,789
472,850,2727.0
475,813,1462.0
480,626
481,433,1592.0
484,485,876.0
485,485,1124.0
485,833,1191.0
485,1519,2247.0
485,2227,3947.0
486,1190,1731.0
489,1659,2648.0
490,634,918.0
490,1311,2731.0
490,666,3986.0
491,838,1401.0
494,1311
495,1038,2860.0
498,1224,2061.0
500,840,1206.0
501,706,1952.0
502,774,1088.0
502,1813,3225.0
503,1942
505,652
506,1489,2536.0
508,1053,1721.0
509,847,1486.0
510,741,1660.0
511,511,1262.0
511,511,3959.0
511,3016
512,2597
514,974
515,2513
516,1043
516,1043,1414.0
516,1043,1677.0
516,1043,1877.0
516,516,1272.0
516,516,2474.0
516,1368,2068.0
516,1368,1880.0
516,1809,2575.0
519,1278,2103.0
521,485,1130.0
523,868,2000.0
527,1949
527,691,1653.0
529,1086,2367.0
530,953,1460.0
531,2445,3340.0
532,880,1185.0
533,532,1288.0
534,2401
535,706,1800.0
537,890,1477.0
537,1998,2855.0
538,800,1978.0
539,539,1613.0
540,920,1451.0
542,757,1613.0
542,1315,2178.0
544,3102
545,966,2155.0
546,546
546,546,2309.0
547,1538
549,542,1437.0
550,3206
551,728,1098.0
551,551
551,1751,2492.0
552,2815
553,1315,4116.0
558,951
559,1377
560,433,1653.0
560,560,1677.0
560,560,2263.0
560,1907
561,888,2397.0
561,1827,3814.0
570,570
570,570
570,1315
575,802,2476.0
576,1463,2456.0
577,968,1306.0
578,720,1149.0
578,2868,4179.0
579,804,1364.0
579,219
580,1260,2112.0
581,532,921.0
582,680,1861.0
585,1567,2224.0
586,1701,2446.0
587,1780,3844.0
588,917,1304.0
589,910,1239.0
590,2937
594,847,1275.0
594,847,1228.0
594,1260,1719.0
594,2478,3427.0
596,1527
597,683,1201.0
599,836,1275.0
600,1445,2965.0
601,1278
605,682,944.0
606,1128,1610.0
606,2569
607,2927
608,979,1549.0
609,1149,1778.0
610,720,4278.0
612,612,2034.0
613,502,1119.0
614,720,1145.0
615,682,1088.0
620,953,1460.0
621,1219,1778.0
624,625,3019.0
625,625,1989.0
626,744,1670.0
628,1024,1387.0
633,1138,2475.0
634,634,1444.0
635,635
642,844,1167.0
643,847,1939.0
644,847,1141.0
644,644
644,1884,2604.0
645,1562,3088.0
646,646
648,648
650,650,1435.0
650,650,1435.0
650,650,1591.0
650,2206,2999.0
650,2515,3404.0
650,2203,2969.0
651,1113,2199.0
651,1836
651,1836,3598.0
652,1375
654,1716
655,1512
656,1028,1538.0
657,657,1586.0
657,1642,2818.0
658,1170,2048.0
658,658
659,1420,2422.0
660,1239,1694.0
661,843
662,2491
663,663,1744.0
663,1176,1744.0
665,666,1892.0
665,2052,3093.0
666,666,3986.0
666,3036
667,1360,3962.0
667,1281,1939.0
667,1848,3252.0
669,1315,2109.0
672,1326,3420.0
673,379
676,1818,3807.0
678,1247,2054.0
680,3137,4410.0
681,681,2549.0
683,894,1201.0
685,914,1395.0
686,2078
686,2390,3420.0
686,1980,3122.0
687,686,1902.0
689,2657
690,897
691,2611
693,1348,2159.0
694,2029
695,872,1204.0
695,695,1203.0
695,695,1932.0
695,1337
695,1035,4097.0
696,928,2188.0
697,1606
697,1252,1731.0
697,3007
698,171,1031.0
699,699,2707.0
699,2701
700,1340,2307.0
701,429,1353.0
702,797,1900.0
704,447,1940.0
705,1408,3091.0
706,527,4057.0
707,1026,1821.0
708,1080,1655.0
709,709,2211.0
709,1242,1827.0
709,1611
712,1731,3845.0
713,856,1720.0
713,2931
714,1577
715,715,1519.0
715,1529,2161.0
716,1342
716,716,1837.0
718,1360,2000.0
719,1315
721,259
722,2783
723,1041
726,800,1573.0
727,1362,1909.0
730,868,2000.0
731,943,1802.0
732,1242,2556.0
734,1085,1539.0
735,2048
736,736
738,1377,2271.0
739,739,1562.0
739,739
741,739,1562.0
741,2869
742,433
744,742
753,1249,1706.0
753,1491,4233.0
756,1557
764,1220
764,3367
766,1353,2504.0
769,1909,3080.0
771,968,2010.0
772,2004
773,978
773,2516
774,1756,4283.0
775,43,2624.0
779,1875,3319.0
780,842,1540.0
781,797,2141.0
782,2873
783,1152
784,1016,1533.0
785,1035,1538.0
786,2174
787,1441,2377.0
788,1182,1955.0
789,259
790,1459,3176.0
792,1195,1737.0
794,794
794,2561
796,1569
797,2142
797,3237
800,2470
800,800,3953.0
801,949,1694.0
802,144,2331.0
803,2190
804,804,1365.0
804,804,1744.0
804,804,1771.0
804,1817,2628.0
805,794,1532.0
806,806
806,1449,2324.0
808,1457
810,810,2066.0
811,1514
814,633,1539.0
816,946,1414.0
816,1510,2421.0
818,2314,4182.0
818,713,2212.0
824,1137
826,233
829,1274
833,1242
834,1028,1391.0
835,1242,2456.0
837,1137,3986.0
840,1273,2019.0
841,2147
842,1673,4409.0
842,2644
843,1032,1663.0
844,2743
846,1216
847,847,1421.0
847,847,1413.0
847,2515
847,1724,2484.0
849,2568
850,1811
851,1409,2320.0
852,852
853,853,1946.0
854,1814
855,1054,1453.0
855,856,1552.0
855,1682
855,1682,2542.0
855,1265,2305.0
855,855,2305.0
856,855,1723.0
856,1682,2542.0
857,1645,3966.0
859,1541,2259.0
861,1138,1711.0
863,1278,2103.0
863,863,1505.0
864,2388
866,2547,3640.0
867,1315,3884.0
868,1315,2109.0
870,2242,4100.0
871,1362,2921.0
874,2593
875,1347,2703.0
879,2611
880,20,1849.0
883,1967
884,1884
884,929,2672.0
886,886,1652.0
886,1212
887,741,1615.0
888,888
889,1611,2536.0
889,1242,2456.0
890,3343
891,891,3237.0
891,2477
894,3160
896,1304,2174.0
896,896,1784.0
898,2517
901,1095,1485.0
902,1628,2587.0
903,1395
905,1107
906,1620,2900.0
907,1558
908,908,2336.0
908,1705,2612.0
909,1035
910,910,1650.0
911,1466,3095.0
912,1188,1815.0
913,1980,2752.0
914,831,2655.0
915,1095,2614.0
916,1053,1713.0
916,1819,2889.0
917,1198,1844.0
917,1836,3598.0
918,1320,1934.0
920,681,2537.0
921,681,2820.0
922,2684
924,908,1928.0
925,1299,2341.0
927,3042
929,2701,3550.0
932,932
932,1820,3589.0
933,1254
934,2683,3673.0
935,2327
937,1485
938,938
938,1278,2103.0
939,1899
940,1242,2247.0
941,1315
943,1315,4116.0
944,1499,2487.0
946,1516
948,1076,1751.0
949,1522
949,1820,4422.0
951,3157
953,953,1568.0
953,1087
953,1889,3247.0
963,2550
967,967
967,2683
968,1680,2552.0
971,741,3739.0
972,1862,3613.0
973,1242,1744.0
974,974,1865.0
974,974
976,1332,1830.0
977,983,1660.0
978,1117
980,1324,2019.0
982,2123
983,983,3577.0
983,1941,2635.0
983,516,2209.0
984,1399
985,1544,4348.0
987,1062,1940.0
987,2008,2832.0
989,1818
990,2160,3600.0
991,991,1878.0
991,1901,2573.0
995,794
999,1197,2181.0
1000,1836,3825.0
1001,2142
1002,1167,1642.0
1003,1134
1009,1149
1010,1213,3381.0
1012,2432
1013,1242,1728.0
1015,1379
1021,1021
1023,1023,2729.0
1023,1653,2729.0
1025,2006
1028,1242
1031,1032,1569.0
1031,1355,2247.0
1031,1031,2260.0
1031,1658,2387.0
1031,1485,2093.0
1031,2046,3835.0
1032,2933
1032,2933,3852.0
1036,1491
1042,1103,2894.0
1044,2631
1048,1371,2313.0
1048,2112
1049,2490
1051,1051
1053,1031,1895.0
1054,855,1717.0
1054,1803,3688.0
1055,1408
1059,1242,1745.0
1060,1138,1854.0
1061,1028,1688.0
1061,1485,2450.0
1062,1486,2735.0
1063,1063,2246.0
1063,1638
1067,1278,3024.0
1068,1481,2481.0
1069,1884,3884.0
1070,2910,3884.0
1071,2593,4324.0
1073,1677,3720.0
1076,2671,3971.0
1077,1536,2213.0
1079,1079,3962.0
1081,3060
1082,2859
1084,2165
1085,1834,2504.0
1085,1834,2556.0
1086,2558,3613.0
1087,953,2560.0
1088,1088,2250.0
1088,2630
1090,2690
1091,1388,2764.0
1093,2518
1093,1093,3772.0
1093,2889,4283.0
1094,1578
1095,1958,3035.0
1099,2904
1101,1093,1947.0
1102,1103,2178.0
1103,1589,3096.0
1103,1589,3096.0
1105,1339,1936.0
1106,1633
1107,1348
1108,1108,2207.0
1108,1921,2690.0
1108,1836,2741.0
1109,1697,2555.0
1110,1350,2087.0
1111,2611,4016.0
1112,2611,3651.0
1113,1297,2203.0
1113,2179,3339.0
1114,453,1936.0
1117,1587,2209.0
1117,3086
1119,1119,3133.0
1119,1732,2523.0
1119,2366,3712.0
1121,1549,2135.0
1123,1123
1126,1759,3387.0
1127,2138
1130,874
1130,2910,3884.0
1132,2593
1134,2455
1136,3246
1138,1138,1853.0
1138,1138,2497.0
1138,1810,2486.0
1139,1657,2486.0
1140,1156
1142,2022,2908.0
1145,2695
1148,1818
1149,1149
1149,1149,2297.0
1151,1051
1152,1152
1156,1242,2043.0
1159,1662,2280.0
1165,1791,3722.0
1167,2382,3193.0
1167,2325
1167,2160,3100.0
1167,2520,3330.0
1172,2890
1173,1185,3369.0
1174,2100,3714.0
1176,453
1177,2875,3749.0
1179,1662,2280.0
1181,453,2326.0
1182,419,2555.0
1183,2766
1184,2594
1185,1794,2801.0
1186,1697
1187,1924,2638.0
1189,2750,4199.0
1189,2384,3296.0
1192,1426
1193,1242,1967.0
1193,1791,3024.0
1195,1275
1197,2171
1198,1308,2186.0
1200,2340
1202,2823
1204,3342
1205,2124,3775.0
1206,1556,2567.0
1207,2173,3826.0
1207,2173,3507.0
1207,1207,2868.0
1208,1208,1924.0
1208,1208,1987.0
1208,2526
1208,2526
1209,1674
1210,2062,3953.0
1212,1212
1213,1213
1213,1213
1214,2695
1215,2287
1216,1931,4235.0
1220,1242,1714.0
1221,2933
1225,383,2031.0
1226,1762,2963.0
1227,2976
1228,1228
1229,1401,1953.0
1229,2127,3027.0
1231,2599
1232,1725,2509.0
1235,2866
1238,2594,3954.0
1239,1239,1769.0
1239,1239,2450.0
1239,1239,2450.0
1239,1785,2908.0
1242,1242,2456.0
1242,1791
1247,1492,2369.0
1248,1251
1249,3207
1252,3243
1254,1911
1254,2439
1254,1895,2881.0
1256,1503,2497.0
1256,1838,3733.0
1257,2307
1260,916,2484.0
1261,1562,2478.0
1263,1264,2242.0
1265,1682
1266,1747,2934.0
1269,2210
1278,1278,2510.0
1278,1844
1281,2687,4209.0
1283,1256,2071.0
1284,3042,4097.0
1285,2593,3993.0
1289,2362,3399.0
1293,1956,2794.0
1296,1296,2429.0
1296,1926,3140.0
1297,1972
1298,1555,2180.0
1300,2034
1302,2706
1304,1968,3842.0
1308,1308,4288.0
1309,1550,2143.0
1311,2052,3093.0
1312,2782,3698.0
1313,2366
1315,1791,2720.0
1316,2419
1321,1321,3637.0
1321,2783,3637.0
1322,2212
1323,2394
1324,1955,3349.0
1325,2762
1326,1326,2145.0
1326,1544,3120.0
1328,1559,2484.0
1328,1505,2262.0
1329,2265,3629.0
1329,2450,3268.0
1330,1983,3115.0
1331,1924,2659.0
1333,1924,3584.0
1334,2183,3589.0
1336,2232
1339,2360,3523.0
1341,1167,2646.0
1341,1972,2690.0
1343,2005,3776.0
1343,2005,4197.0
1344,2406,3884.0
1346,2382,3671.0
1347,3112,4097.0
1351,2724
1352,2766
1353,1919,3219.0
1353,2239,3390.0
1353,2023,3791.0
1354,1655
1355,1885,2908.0
1356,1791,2523.0
1359,1359,2948.0
1359,1359,2948.0
1360,2559
1364,3006
1365,2040
1368,516,2263.0
1369,1902,3237.0
1370,3087
1371,2097,2889.0
1372,1653,2729.0
1373,1653
1375,2107,2889.0
1376,1293,2482.0
1377,2054,3244.0
1378,1378
1383,2613,3522.0
1385,1527,2449.0
1387,2255,3876.0
1394,1870,3724.0
1396,1396
1397,2340
1398,2861
1401,2107,3116.0
1402,2515
1403,561,2493.0
1403,2941,4229.0
1404,1816,2839.0
1408,2788,4054.0
1409,2160,2970.0
1410,1481,2652.0
1411,2097,3887.0
1412,1713,2364.0
1413,1562,3039.0
1414,1480,3535.0
1415,2107,3513.0
1416,3220
1416,3220
1418,1418,2470.0
1418,2682,3753.0
1418,2540,3785.0
1420,1564
1423,2512
1424,2534
1425,2539
1427,2332,4166.0
1427,1791,3050.0
1429,3094
1430,1430,3359.0
1433,1697,2795.0
1435,1556,4224.0
1436,2062,2905.0
1437,2777
1438,2719,3563.0
1440,1634,2340.0
1443,2714
1449,2107,4265.0
1452,1813,2575.0
1454,1511,3346.0
1456,1882,3109.0
1459,1541,2178.0
1462,1463,2079.0
1462,2963,3912.0
1463,2307,3395.0
1463,2710,3913.0
1463,2500,3462.0
1464,1818,4219.0
1466,1727,2454.0
1475,1810,2497.0
1476,2479
1477,2834
1481,2605
1485,2247,3022.0
1488,2255
1490,3206
1495,1922
1496,1496
1498,2091,2945.0
1500,3244
1503,2863
1505,1505,2362.0
1505,1505,2362.0
1505,2295,3279.0
1505,2004
1505,2004,3393.0
1507,1903
1510,2296
1514,2611,3792.0
1519,3004
1524,2739,3993.0
1530,2287,3686.0
1532,3126
1536,1922
1536,2877
1538,2338
1539,2739,4116.0
1540,2501,3991.0
1541,1541
1544,1544,4336.0
1547,1547,3345.0
1549,1549,3642.0
1553,2239,3522.0
1562,1562,3195.0
1562,1562
1572,3117,4111.0
1579,2280
1580,2279,3799.0
1581,2419
1582,2531,3356.0
1584,2299,3632.0
1589,2372,3760.0
1591,2160,3861.0
1593,2358,3580.0
1593,1593,2896.0
1596,1958,3148.0
1597,2107,3535.0
1598,1635,2792.0
1599,2107,4202.0
1600,1589,2612.0
1602,1818,3108.0
1603,2393,3219.0
1604,2416,3373.0
1607,1960,3563.0
1608,2611,3792.0
1609,2840
1610,2715,3772.0
1613,1931,2603.0
1618,2454
1620,1620
1620,2755
1622,1622,4062.0
1628,1916,3172.0
1635,2784,4117.0
1636,2601
1637,1981,3483.0
1639,1791,2694.0
1640,1885,3024.0
1641,1791,3024.0
1646,2304,3664.0
1649,1885,2908.0
1650,2990
1651,1819,2782.0
1653,1653,3239.0
1653,2479,3240.0
1657,2422
1658,1787,2695.0
1659,2065,3250.0
1660,1791
1661,2490
1662,1662,2745.0
1662,2063,3502.0
1663,2583,3863.0
1671,2057,3756.0
1677,2852
1678,2605,3437.0
1679,1835
1680,2694
1682,2856
1683,2088,3275.0
1684,2566,4165.0
1687,1530,2782.0
1689,2192,2930.0
1690,1690,2790.0
1690,3060
1691,2120
1692,2393,4239.0
1693,3082
1694,2294,3013.0
1695,1957,3006.0
1696,2336,3407.0
1701,1781,2765.0
1703,2781
1704,3237
1706,1957,3130.0
1707,3262
1707,2772,4409.0
1709,2717,3766.0
1710,3209
1711,1711
1714,2326
1718,2363,4331.0
1722,3115
1724,1724
1724,2800
1724,2941,3897.0
1725,1843,2853.0
1732,2754
1736,2183,3363.0
1737,2622,3830.0
1738,2783,4242.0
1739,2133
1740,2207,4228.0
1742,2321,3039.0
1746,2385,3225.0
1747,2824
1748,2911,3847.0
1749,2783
1750,1806,2575.0
1751,1826
1754,2944
1759,3340
1761,2256,4177.0
1762,2255,3875.0
1769,2641
1772,2228
1774,2219,3683.0
1775,2659
1776,2834,3944.0
1781,2927
1782,1782
1785,2691,4290.0
1786,2239,3522.0
1788,2485,3647.0
1791,2609
1792,2913
1794,3177,4305.0
1800,3206
1805,2255,3439.0
1806,1806,2577.0
1816,2006,4193.0
1817,3295
1818,1818,3797.0
1818,2358,3090.0
1818,2867,3759.0
1818,1956,4430.0
1818,3386
1818,3279
1818,3043,4139.0
1819,1819,3849.0
1823,1823,3522.0
1823,1993,4158.0
1825,2239,4267.0
1827,3231
1828,3141
1829,2307,3424.0
1831,1831,3920.0
1831,1831,3209.0
1831,2691
1832,1832,3913.0
1832,1832,3023.0
1836,1836
1836,1836
1836,3050
1837,2704,4305.0
1838,2863,3922.0
1839,2933,3851.0
1839,1839,3005.0
1840,1840
1848,3270
1849,1849,3566.0
1849,1849,4100.0
1851,1851
1855,1855
1856,2554
1862,3002,3993.0
1863,2809,3993.0
1866,2239,4388.0
1871,1871,3951.0
1871,3008
1879,2239
1880,1880
1882,2918,3990.0
1883,2352,3513.0
1884,2918,4396.0
1885,1885
1885,3007
1888,3042
1888,3042,3994.0
1903,2357,3853.0
1905,1906,3320.0
1906,3245
1907,2874
1908,3355
1909,1909
1911,2673
1919,2358,3090.0
1924,2742,4203.0
1925,3063
1928,3069
1929,1929,3397.0
1930,1930
1932,3075
1933,2727,3985.0
1934,1960,4055.0
1935,2576
1936,1962
1941,2437,3333.0
1943,1943,3219.0
1946,2299,4172.0
1947,2402,4091.0
1951,1951,3785.0
1951,2576
1952,2133,3555.0
1955,2788
1957,2929
1958,3188
1958,3060
1960,1960,3123.0
1960,1960,3123.0
1960,2722,3567.0
1960,2729,3931.0
1961,1961,3707.0
1961,2841,4202.0
1961,2841,3753.0
1962,1962
1966,1966
1967,3035
1968,2402,3842.0
1971,2718
1972,2038,3557.0
1972,1836
1975,2943
1976,2587
1977,1977,4208.0
1978,2373
1980,2700,4016.0
1982,3251
1993,1993,3727.0
1994,2699
2001,2339
2002,2002,4075.0
2004,2004,3856.0
2005,2005,4201.0
2007,2941
2008,2374,3766.0
2011,2011,3644.0
2011,2011
2012,3126,4145.0
2017,2306,3947.0
2018,2020,2985.0
2019,2019,3402.0
2019,2019
2019,1885,3835.0
2019,3038,4316.0
2020,2252
2021,2272,3422.0
2023,2023
2024,2798
2027,2272,3459.0
2027,2646,3989.0
2033,1905,4140.0
2034,2583,4177.0
2038,2038
2041,3276
2046,2027,3850.0
2052,2677
2053,2536
2054,2054,3692.0
2060,2060,4157.0
2062,2062,3232.0
2062,2062
2063,2063,3704.0
2064,2383,3882.0
2065,2542,3972.0
2067,2281
2067,2764,3971.0
2074,2997
2078,2078
2080,2080
2080,2627,4048.0
2083,1682,3724.0
2089,2509
2097,2107,3282.0
2097,3182
2098,3177
2103,2103,4350.0
2103,2103,3810.0
2103,2103
2105,3270
2107,2335,3294.0
2107,2107,4265.0
2107,2387,3980.0
2107,2515,3741.0
2108,2108
2108,2038
2114,2114,3456.0
2117,2520,3849.0
2118,2253,3547.0
2119,2804
2121,2538,3555.0
2122,2723
2123,2657
2124,2124,4271.0
2127,2608,3425.0
2129,2718,3556.0
2130,2881
2132,2516
2134,2908
2134,2720,3741.0
2135,2545
2138,1836,4121.0
2139,2139
2139,2139
2141,1682,2768.0
2143,2143
2145,2929
2146,2006,3697.0
2147,2147,3779.0
2152,2971,4208.0
2154,2722
2156,2143
2160,2160,3556.0
2166,3153
2171,2927,4271.0
2173,3281
2178,3215
2180,2732,3628.0
2182,2003
2183,3212
2185,2185
2198,3237
2203,2239,3685.0
2204,2830
2205,2695
2206,2206,3989.0
2206,1885
2208,2710
2217,2877
2219,2985,3928.0
2227,2979
2228,2846,4008.0
2229,2823
2230,2286,3407.0
2232,2341
2243,2243,4155.0
2249,2653
2250,3159
2251,3166
2253,2963,3913.0
2256,3175
2265,3045,4064.0
2285,2640,3851.0
2285,3332
2286,2286
2290,2640
2304,2938
2305,2612
2306,2306,3947.0
2307,3135
2313,2319
2316,2640
2321,2322,3744.0
2332,3168
2333,3030
2336,2336,4400.0
2337,2337,3703.0
2354,3149
2356,2893
2358,2901,4051.0
2360,2825
2370,3280,4448.0
2372,2880
2373,2772,4076.0
2382,2382,3718.0
2383,2778,3642.0
2384,2681,3507.0
2385,2930,3879.0
2386,2843
2387,2293,3425.0
2387,2387
2388,2755
2389,2389
2395,2395,4037.0
2396,2928,4180.0
2396,2722,4078.0
2402,2928,4061.0
2405,3229
2407,2823
2453,2988,4110.0
2455,2454,3637.0
2456,2456,4118.0
2461,2858,4302.0
2462,2791,4220.0
2464,1885,3850.0
2465,1885,3850.0
2467,2467
2475,3140
2478,2478
2478,3232,4303.0
2479,2830,3731.0
2480,2479
2483,2933
2485,2691,3647.0
