id,label
144,"MUZINICH, IJ"
145,"VOKOS, S"
146,"HWANG, S"
147,"RHEDIN, H"
148,"NAVARRO, M"
149,"ALDAYA, V"
150,"CALIXTO, M"
151,"KELNHOFER, G"
152,"BERNARD, D"
153,"FODA, O"
154,"WARNAAR, SO"
155,"TUPPER, GB"
156,"SCHOLTZ, FG"
157,"DAS, SR"
158,"KLIMCIK, C"
159,"LANGMANN, E"
160,"TOMS, DJ"
161,"ORTIN, T"
162,"BRUNELLI, JC"
163,"DAS, A"
164,"BERSHADSKY, M"
165,"JOHANSEN, A"
166,"SADOV, V"
167,"VAFA, C"
168,"BOWCOCK, P"
169,"CORRIGAN, E"
170,"DOREY, P"
171,"RIETDIJK, R"
172,"CRESCIMANNO, M"
173,"SCHNITZER, HJ"
174,"KRIVONOS, S"
175,"SORIN, A"
176,"LARSEN, AL"
177,"SANCHEZ, N"
178,"NIELSEN, NK"
179,"QUAADE, UJ"
180,"PROVERO, P"
181,"VINTI, S"
182,"PENATI, S"
183,"ZANON, D"
184,"SUSSKIND, L"
185,"MCCARTOR, G"
186,"ROBERTSON, DG"
187,"BRECKENRIDGE, JC"
188,"ELIAS, TGSV"
189,"MEZINCESCU, L"
190,"NEPOMECHIE, RI"
191,"DISTLER, J"
192,"KACHRU, S"
193,"LUSANNA, L"
194,"BANDOS, I"
195,"PASTI, P"
196,"SOROKIN, D"
197,"TONIN, M"
198,"VOLKOV, D"
199,"FEINGOLD, AJ"
200,"RIES, JFX"
201,"WEINER, MD"
202,"BOETTGER, W"
203,"WISSOWSKI, H"
204,"KASTRUP, HA"
205,"BUGRIJ, AI"
206,"SHADURA, VN"
207,"SAMOLS, TM"
208,"LOEFFELHOLZ, J"
209,"MORCHIO, G"
210,"STROCCHI, F"
211,"WETTERICH, C"
212,"PLEFKA, JC"
213,"SHAPIRO, IL"
214,"BENEVENTANO, CG"
215,"SANTANGELO, EM"
216,"MODANESE, G"
217,"LIAO, S"
218,"FERRARI, F"
219,"SOBCZYK, J"
220,"GRISARU, MT"
221,"FURSAEV, DV"
222,"SOLODUKHIN, SN"
223,"ANTONOV, AV"
224,"BELOV, AA"
225,"FEIGIN, BL"
226,"GHOSHAL, D"
227,"PANDA, S"
228,"KAISER, A"
229,"CHODOS, A"
230,"AXENIDES, M"
231,"MOLLER, J"
232,"ABE, O"
233,"KOSTOV, IK"
234,"GANDENBERGER, GM"
235,"STRICKLAND, M"
236,"KOJIMA, T"
237,"MIKI, K"
238,"QUANO, Y"
239,"KIYANOVCHARSKY, SA"
240,"JR, SJG"
241,"KETOV, SV"
242,"CHATTERJEE, R"
243,"IOCHUM, B"
244,"FROLOV, SA"
245,"HALPERN, MB"
246,"OBERS, N"
247,"CLUBOK, K"
248,"FUNAHASHI, K"
249,"KASHIWA, T"
250,"SAKODA, S"
251,"FUJII, K"
252,"BERERA, A"
253,"FANG, L"
254,"CIRILLO, ENM"
255,"GONNELLA, G"
256,"FUJITA, A"
257,"HIKAMI, S"
258,"WANG, DF"
259,"GRUBER, C"
260,"PARISI, G"
261,"CHAMON, CDC"
262,"MUDRY, C"
263,"WEN, X"
264,"KWON, HJ"
265,"HOUGHTON, A"
266,"MARSTON, JB"
267,"NACHTERGAELE, B"
268,"WIEGMANN, PB"
269,"ZABRODIN, AV"
270,"SMIRNOV, Y"
271,"TURBINER, A"
272,"KISIL, VV"
273,"TANIMOTO, M"
274,"MENOTTI, P"
275,"SEMINARA, D"
276,"HAWKING, SW"
277,"HOROWITZ, GT"
278,"IZQUIERDO, JM"
279,"PELDAN, P"
280,"KOGUT, JB"
281,"WANG, KC"
282,"GOLTERMAN, M"
283,"SHAMIR, Y"
284,"BRAMBILLA, N"
285,"PROSPERI, GM"
286,"KORCHEMSKY, GP"
287,"LUTY, MA"
288,"MARCHRUSSELL, J"
289,"MURAYAMA, H"
290,"MACORRA, ADL"
291,"BLASONE, M"
292,"VITIELLO, G"
293,"ADAM, C"
294,"LUCHA, W"
295,"SCHOBERL, FF"
296,"DITTMAIER, S"
297,"GROSSEKNETTER, C"
298,"FARAGGI, A"
299,"LOPEZ, J"
300,"NANOPOULOS, D"
301,"GUSYNIN, VP"
302,"MIRANSKY, VA"
303,"SHOVKOVY, IA"
304,"KOSTELECKY, A"
305,"POTTING, R"
306,"CHAUDHURI, S"
307,"CHUNG, SW"
308,"HOCKNEY, G"
309,"LYKKEN, J"
310,"COLLADAY, D"
311,"NACULICH, SG"
312,"BLOCH, JCR"
313,"PENNINGTON, MR"
314,"BUGRIJ, A"
315,"RUBTSOV, V"
316,"SHADURA, V"
317,"MAS, J"
318,"RAMOS, E"
319,"KHARCHEV, S"
320,"MIRONOV, A"
321,"MOROZOV, A"
322,"LIAN, BH"
323,"ZUCKERMAN, GJ"
324,"HAKOBYAN, T"
325,"SEDRAKYAN, A"
326,"SOLOVIEV, VO"
327,"ANEZIRIS, C"
328,"FIORE, G"
329,"FREED, DS"
330,"SIMONI, A"
331,"STERN, A"
332,"YAKUSHIN, I"
333,"FIGUEROAOFARRILL, J"
334,"STANCIU, S"
335,"KOBAYASHI, T"
336,"SATO, H"
337,"KIEFER, C"
338,"MARTINO, SD"
339,"SIENA, SD"
340,"REZNIK, B"
341,"AHARONOV, Y"
342,"PESHKIN, M"
343,"LIPKIN, HJ"
344,"NOVIKOV, PGGSP"
345,"ALFINITO, E"
346,"LEO, M"
347,"LEO, RA"
348,"PALESE, M"
349,"SOLIANI, G"
350,"MAHARANA, J"
351,"ANISHETTY, R"
352,"BASU, R"
353,"DASS, NDH"
354,"SHARATCHANDRA, HS"
355,"LEE, RN"
356,"MILSTEIN, AI"
357,"COGNOLA, G"
358,"VANZO, L"
359,"BATAKIS, NA"
360,"FORT, H"
361,"GAMBINI, R"
362,"GUNAYDIN, M"
363,"NICOLAI, H"
364,"ALEXANDROV, M"
365,"KONTSEVICH, M"
366,"SCHWARZ, A"
367,"ZABORONSKY, O"
368,"SKORIK, S"
369,"SALEUR, H"
370,"AHARONY, O"
371,"DAUL, J"
372,"DOWKER, JS"
373,"APPS, JS"
374,"MOREIRA, ES"
375,"KEHAGIAS, A"
376,"MADORE, J"
377,"MOURAD, J"
378,"ZOUPANOS, G"
379,"SCHELSTRAETE, S"
380,"VERSCHELDE, H"
381,"TARRACH, R"
382,"CAPPELLI, A"
383,"TRUGENBERGER, CA"
384,"ZEMBA, GR"
385,"ENRIQUEZ, B"
386,"MARTELLINI, M"
387,"SPREAFICO, M"
388,"YOSHIDA, K"
389,"ASOREY, M"
390,"FALCETO, F"
391,"LOPEZ, JL"
392,"LUZON, G"
393,"AURILIA, A"
394,"SMAILAGIC, A"
395,"SPALLUCCI, E"
396,"HOTT, M"
397,"LYKASOV, GI"
398,"SERGEENKO, MN"
399,"KANNO, H"
400,"OHTA, YU"
401,"SEMIKHATOV, IBRMA"
402,"DIAMANTINI, MC"
403,"SODANO, P"
404,"PIGUET, O"
405,"CHEN, Q"
406,"LUO, X"
407,"GUO, S"
408,"BIEVRE, SD"
409,"ESPOSTI, MD"
410,"GIACHETTI, R"
411,"HARRIS, MG"
412,"PITKANEN, M"
413,"RUSSO, JG"
414,"TSEYTLIN, AA"
415,"YUNG, CM"
416,"BATCHELOR, MT"
417,"BAXTER, RJ"
418,"OROURKE, MJ"
419,"KIM, Y"
420,"YAMAWAKI, K"
421,"SRIVASTAVA, YN"
422,"WIDOM, A"
423,"VOLKOV, MS"
424,"BRODBECK, O"
425,"LAVRELASHVILI, G"
426,"STRAUMANN, N"
427,"ERDENEBAYAR, D"
428,"LEMES, V"
429,"RENAN, R"
430,"SORELLA, SP"
431,"WARD, RS"
432,"VEGA, HJD"
433,"MITTELBRUNN, JR"
434,"MEDRANO, MR"
435,"GRABOWSKI, MP"
436,"MATHIEU, P"
437,"ZHOU, Y"
438,"POLETTI, SJ"
439,"TWAMLEY, J"
440,"WILTSHIRE, DL"
441,"NIEMI, AJ"
442,"NEVES, C"
443,"ABREU, EMCD"
444,"GIRARDELLO, L"
445,"GIVEON, A"
446,"PORRATI, M"
447,"ZAFFARONI, A"
448,"OZ, Y"
449,"CHEN, L"
450,"DUNNE, G"
451,"HALLER, K"
452,"LIMLOMBRIDAS, E"
453,"JIMBO, M"
454,"KEDEM, R"
455,"KONNO, H"
456,"MIWA, T"
457,"WESTON, R"
458,"FLATO, M"
459,"SIMON, JCH"
460,"TAFLIN, E"
461,"HAYWARD, JD"
462,"DICKEY, LA"
463,"BAKAS, I"
464,"SFETSOS, K"
465,"BRALIC, N"
466,"FRADKIN, E"
467,"MANIAS, V"
468,"SCHAPOSNIK, FA"
469,"PEARCE, P"
470,"UGLOV, D"
471,"IVANOV, I"
472,"KALLOSH, R"
473,"LINDE, A"
474,"LINDE, D"
475,"KONDO, K"
476,"MONTONEN, C"
477,"CERESOLE, A"
478,"DAURIA, R"
479,"FERRARA, S"
480,"PROEYEN, AV"
481,"IVANOV, EA"
482,"KIEM, Y"
483,"VERLINDE, E"
484,"VERLINDE, H"
485,"DILKES, FA"
486,"MCKEON, DGC"
487,"LIU, QP"
488,"KAPLUNOVSKY, V"
489,"LOUIS, J"
490,"KIM, WT"
491,"LEE, J"
492,"LO, H"
493,"YANG, HS"
494,"LEE, B"
495,"HATA, H"
496,"TANIGUCHI, Y"
497,"ALEJANDRO, G"
498,"MAZZITELLI, FD"
499,"NUNEZ, C"
500,"BIMONTE, G"
501,"IENGO, R"
502,"LOZANO, G"
503,"CADONI, M"
504,"CAVAGLIA, M"
505,"MISTCHUK, BR"
506,"PERSHIN, VD"
507,"HIRSHFELD, AC"
508,"SASSENBERG, U"
509,"BONELLI, G"
510,"MARCHETTI, PA"
511,"MATONE, M"
512,"LLATAS, PM"
513,"ROY, S"
514,"SANTOS, JMSD"
515,"ACCARDI, L"
516,"AREFEVA, IY"
517,"VOLOVICH, IV"
518,"KANTI, P"
519,"TAMVAKIS, K"
520,"RENZO, FD"
521,"MARCHESINI, G"
522,"ONOFRI, E"
523,"HALASZ, MA"
524,"VERBAARSCHOT, JJM"
525,"KRAHE, F"
526,"BOSE, S"
527,"PARKER, L"
528,"PELEG, Y"
529,"CVETIC, M"
530,"YOUM, D"
531,"ICHINOSE, S"
532,"TSUDA, N"
533,"YUKAWA, T"
534,"HARADA, K"
535,"OKAZAKI, A"
536,"TANIGUCHI, M"
537,"PETER, A"
538,"HAEUSER, JM"
539,"THOMA, MH"
540,"CASSING, W"
541,"AMELINOCAMELIA, G"
542,"GUTPERLE, M"
543,"BECKER, K"
544,"BECKER, M"
545,"LU, H"
546,"POPE, CN"
547,"STELLE, KS"
548,"XU, KW"
549,"MOTTOLA, E"
550,"CATTANEO, AS"
551,"COTTARAMUSINO, P"
552,"GAMBA, A"
553,"TAKATA, H"
554,"HETRICK, JE"
555,"HOSOTANI, Y"
556,"ISO, S"
557,"PARK, YJ"
558,"MINIC, D"
559,"BAVER, E"
560,"GEPNER, D"
561,"GRACIABONDIA, JM"
562,"SEVERA, P"
563,"CHEN, Y"
564,"ERIKSEN, KJ"
565,"TRACY, CA"
566,"POLYAKOV, D"
567,"MONDRAGON, M"
568,"NELLEN, L"
569,"SCHMIDT, MG"
570,"SCHUBERT, C"
571,"CURTRIGHT, T"
572,"ZACHOS, C"
573,"FUJIWARA, T"
574,"IGARASHI, Y"
575,"KURIKI, R"
576,"TABEI, T"
577,"KNECHT, M"
578,"PASQUIER, R"
579,"PASQUIER, JY"
580,"ABAD, J"
581,"RIOS, M"
582,"MEISSNER, KA"
583,"ODINTSOV, EESD"
584,"ROMEO, A"
585,"KAZAKOV, VA"
586,"STAUDACHER, M"
587,"WYNTER, T"
588,"MARTINS, MJ"
589,"CAICEDO, MI"
590,"GIANVITTORIO, R"
591,"RESTUCCIA, A"
592,"STEPHANY, J"
593,"MONTAGUE, PS"
594,"FAIZULLAEV, BA"
595,"PAK, NK"
596,"PARIS, J"
597,"ROCHEV, VE"
598,"SAPONOV, PA"
599,"NURMAGAMBETOV, A"
600,"OVRUT, B"
601,"SABRA, WA"
602,"FULOP, T"
603,"WELCH, DL"
604,"BRANDHUBER, A"
605,"EMERY, S"
606,"LANDSTEINER, K"
607,"SCHWEDA, M"
608,"SIBIRYAKOV, AG"
609,"YUNG, AV"
610,"JOFRE, O"
611,"MILTON, KA"
612,"DAS, R"
613,"KALMYKOV, MY"
614,"GIANNAKIS, I"
615,"NANOPOULOS, DV"
616,"YUAN, K"
617,"MANKO, VI"
618,"MARMO, G"
619,"ZACCARIA, F"
620,"EMPARAN, R"
621,"VECCHIA, PD"
622,"LERDA, A"
623,"MAGNEA, L"
624,"MAROTTA, R"
625,"STINGL, M"
626,"HAMAMOTO, S"
627,"TANIMURA, S"
628,"EHOLZER, W"
629,"GAWEDZKI, K"
630,"DHOKER, E"
631,"SIEGEL, W"
632,"FELDER, G"
633,"VARCHENKO, A"
634,"DOLGACHEV, IV"
635,"KIMURA, T"
636,"STASHEFF, J"
637,"VORONOV, AA"
638,"BALDWIN, PR"
639,"TOWNSEND, GM"
640,"ZAPOTOCKY, M"
641,"ZAKRZEWSKI, W"
642,"KIM, J"
643,"LEE, T"
644,"CASSANELLO, C"
645,"BOWICK, M"
646,"FRANCESCO, PD"
647,"GOLINELLI, O"
648,"GUITTER, E"
649,"MARINARI, E"
650,"RITORT, F"
651,"FUENTES, M"
652,"LOPEZ, A"
653,"MORENO, E"
654,"ANDREI, N"
655,"DOUGLAS, MR"
656,"JEREZ, A"
657,"GONZALEZ, J"
658,"GUINEA, F"
659,"VOZMEDIANO, MAH"
660,"JANA, D"
661,"MALDACENA, JM"
662,"LUDWIG, AWW"
663,"DALLEY, S"
664,"GOTAY, MJ"
665,"GRUNDLING, H"
666,"HURST, CA"
667,"RADULESCU, F"
668,"IOWA, TUO"
669,"ARELLANO, ERD"
670,"GUIMARAES, MEX"
671,"LOLL, R"
672,"JACOBSON, T"
673,"KANG, G"
674,"MYERS, RC"
675,"BECHMANN, O"
676,"LECHTENFELD, O"
677,"CARLINI, A"
678,"GREENSITE, J"
679,"CLEMENT, G"
680,"ENGLERT, F"
681,"JI, X"
682,"BEANE, SR"
683,"COOPER, L"
684,"STEDMAN, GE"
685,"CHIBISOV, B"
686,"ZHITNITSKY, AR"
687,"HAMIDIAN, H"
688,"CINCINNATI, UO"
689,"SEMENOFF, G"
690,"SURANYI, P"
691,"WIJEWARDHANA, LCR"
692,"PAVEL, I"
693,"RIDOLFI, G"
694,"ZWIRNER, F"
695,"KHOZE, VV"
696,"MARTINELLI, G"
697,"SACHRAJDA, CT"
698,"LEESE, RA"
699,"MANTON, NS"
700,"SCHROERS, BJ"
701,"ZICHICHI, A"
702,"LYTH, DH"
703,"STEWART, ED"
704,"CHU, C"
705,"ZUMINO, B"
706,"LOREK, A"
707,"WESS, J"
708,"DOEBNER, HD"
709,"GOLDIN, GA"
710,"NATTERMANN, P"
711,"WODKIEWICZ, K"
712,"ABDALLA, E"
713,"ABDALLA, MCB"
714,"BRIHAYE, Y"
715,"DEVAUX, N"
716,"KOSINSKI, P"
717,"NICOLA, SD"
718,"FEDELE, R"
719,"MIELE, G"
720,"RAHIMITABAR, MR"
721,"ROUHANI, S"
722,"JURKIEWICZ, J"
723,"PERIWAL, V"
724,"ODA, I"
725,"ARTHUR, K"
726,"BURZLAFF, J"
727,"MUSSARDO, G"
728,"SIMONETTI, P"
729,"LINDSTROM, U"
730,"ROCEK, M"
731,"BOCHICCHIO, M"
732,"CALLAN, CG"
733,"YEGULALP, A"
734,"NYEO, S"
735,"KABAT, D"
736,"EGUCHI, T"
737,"HORI, K"
738,"YANG, SK"
739,"GORSKY, A"
740,"MARSHAKOV, A"
741,"ORLOV, A"
742,"FRING, A"
743,"NACULICH, S"
744,"HULL, CM"
745,"SOLOVIEV, OA"
746,"UNRUH, WG"
747,"WALD, RM"
748,"MALIK, RP"
749,"BELARDINELLI, L"
750,"DESTRI, C"
751,"JOHNSON, CV"
752,"AWATA, H"
753,"MATSUO, Y"
754,"ODAKE, S"
755,"SHIRAISHI, J"
756,"BACHAS, C"
757,"MEDVEDEV, PB"
758,"ZUBAREV, AP"
759,"HAGEN, CR"
760,"LI, M"
761,"WINSTANLEY, E"
762,"MAVROMATOS, NE"
763,"DINE, M"
764,"HYUN, S"
765,"PARK, J"
766,"HOU, B"
767,"BOONSTRA, HJ"
768,"ROO, MD"
769,"NERGIZ, S"
770,"SACLIOGLU, C"
771,"PASQUINUCCI, A"
772,"ROLAND, K"
773,"KOZYREV, SV"
774,"MADSEN, JO"
775,"RAGOUCY, E"
776,"MACKENZIE, R"
777,"LOZANO, Y"
778,"GONERA, C"
779,"GILLER, S"
780,"ZAIKOV, RP"
781,"BOULATOV, DV"
782,"SMILGA, A"
783,"ALBEVERIO, S"
784,"FEI, S"
785,"VILLALBA, VM"
786,"KAWAI, H"
787,"LEE, H"
788,"DIENES, KR"
789,"MOSHE, M"
790,"DELBOURGO, R"
791,"SEN, A"
792,"HSU, SDH"
793,"KREIMER, D"
794,"FROLOV, VP"
795,"DUVAL, C"
796,"HORVATHY, PA"
797,"PALLA, L"
798,"SALTSIDIS, P"
799,"TSOKUR, VA"
800,"ZINOVIEV, YM"
801,"FREED, DE"
802,"KULISH, PP"
803,"RAUCHWOJCIECHOWSKI, S"
804,"TSIGANOV, AV"
805,"GOODISON, J"
806,"HOPPE, J"
807,"VAYSBURD, I"
808,"PARKHOMENKO, SE"
809,"FISCHLER, W"
810,"PABAN, S"
811,"ROZALI, M"
812,"FEINBERG, J"
813,"CONCLUSIONS, YPSRSRANCO"
814,"FIZIEV, P"
815,"KLEINERT, H"
816,"MOKHOV, O"
817,"POLYCHRONAKOS, AP"
818,"SCHWARZ, JH"
819,"DELIUS, GW"
820,"COLLEGE, K"
821,"CURTRIGHT, TL"
822,"GHANDOUR, GI"
823,"C, MC"
824,"FUJII, A"
825,"SASAKI, R"
826,"HOLTEN, JWV"
827,"KLEIHAUS, B"
828,"KUNZ, J"
829,"SOOD, A"
830,"AMEDURI, M"
831,"KONIK, R"
832,"SA, PM"
833,"KLEBER, A"
834,"LEMOS, JPS"
835,"MANVELYAN, RP"
836,"TCHRAKIAN, DH"
837,"JOHN, V"
838,"VIET, NA"
839,"WALI, KC"
840,"DONETS, EE"
841,"GALTSOV, DV"
842,"CHAMSEDDINE, AH"
843,"FROHLICH, J"
844,"GRANDJEAN, O"
845,"BURINSKII, A"
846,"ADAMS, DH"
847,"SEN, S"
848,"BALAKRISHNA, BS"
849,"MAHANTHAPPA, KT"
850,"OBRIEN, D"
851,"PEARCE, PA"
852,"BERKOVITS, N"
853,"BARCI, DG"
854,"OXMAN, LE"
855,"ROCCA, M"
856,"PREPARATA, G"
857,"XUE, S"
858,"SITARZ, A"
859,"HONECKER, A"
860,"LABASTIDA, JMF"
861,"MARINO, M"
862,"HONGMO, C"
863,"FARIDANI, J"
864,"TSUN, TS"
865,"ALEKSEEV, AY"
866,"RECKNAGEL, A"
867,"GRIGNANI, G"
868,"CABRA, DC"
869,"ROTHE, KD"
870,"KONIK, RM"
871,"THOMAS, S"
872,"SHENKER, SH"
873,"FINNELL, D"
874,"POULIOT, P"
875,"GHOROKU, K"
876,"ALIMOHAMMADI, M"
877,"ABAD, ASD"
878,"CHANG, NP"
879,"LEIGH, RG"
880,"STRASSLER, MJ"
881,"TOPPAN, F"
882,"LEE, C"
883,"WITTEN, E"
884,"WADIA, SR"
885,"GAMBOA, J"
886,"ZANELLI, J"
887,"ROSENSTEIN, B"
888,"BTYSENKO, AA"
889,"HONG, DK"
890,"LUNEV, FA"
891,"ISHIBASHI, N"
892,"IORIO, A"
893,"GATTRINGER, C"
894,"BIEDENHARN, LC"
895,"HORWITZ, LP"
896,"NIEDERMAIER, MR"
897,"KRAUS, E"
898,"SIBOLD, K"
899,"GANNON, T"
900,"RUELLE, P"
901,"WALTON, M"
902,"BARDAKCI, K"
903,"BERNARDO, LM"
904,"AULAKH, CS"
905,"KERBIKOV, BO"
906,"SIMONOV, YA"
907,"SAZDOVIC, B"
908,"BLAGOJEVIC, M"
909,"SINAC, TV"
910,"DAMOUR, T"
911,"VILENKIN, A"
912,"SILVERSTEIN, E"
913,"JURIEV, DV"
914,"ACKERMANN, T"
915,"TOLKSDORF, J"
916,"KUMAR, A"
917,"RAY, K"
918,"ENGELHARDT, M"
919,"SOLOVIEV, LD"
920,"NEKRASOV, N"
921,"RITZ, A"
922,"BOER, JD"
923,"HARMSZE, F"
924,"TJIN, T"
925,"ELLIS, J"
926,"CHAO, L"
927,"ITO, K"
928,"TERASHIMA, S"
929,"GOMIS, J"
930,"HERRERO, J"
931,"KAMIMURA, K"
932,"ROUSSEL, JC"
933,"KUZNETSOV, VB"
934,"JORGENSEN, MF"
935,"CHRISTIANSEN, PL"
936,"LU, YG"
937,"VOLOVICH, I"
938,"LALAK, Z"
939,"NIEMEYER, A"
940,"NILLES, HP"
941,"ELMFORS, P"
942,"DHAR, A"
943,"MANDAL, G"
944,"KREUZER, M"
945,"SCHWEIGERT, C"
946,"ANDERSON, WG"
947,"KALOPER, N"
948,"GEBERT, RW"
949,"INAMI, T"
950,"MIZOGUCHI, S"
951,"SHI, K"
952,"WANG, Y"
953,"YANG, W"
954,"INTRILIGATOR, K"
955,"SEIBERG, N"
956,"PEIRANO, PP"
957,"CELEGHINI, E"
958,"RASETTI, M"
959,"AKEMANN, G"
960,"EVANS, N"
961,"SCHWETZ, M"
962,"CHO, HT"
963,"KANTOWSKI, R"
964,"LASSIG, CC"
965,"JOSHI, GC"
966,"NAKAYAMA, R"
967,"SUZUKI, T"
968,"CHUNG, WS"
969,"SHAFIEKHANI, A"
970,"MORITSCH, O"
971,"SOMMER, T"
972,"ZERROUKI, H"
973,"DESER, S"
974,"HENNEAUX, M"
975,"CORTES, JL"
976,"RIVAS, E"
977,"VELAZQUEZ, L"
978,"LAVROV, PM"
979,"RESHETNYAK, AA"
980,"HORI, T"
981,"MOSHIN, PY"
982,"CREMMER, E"
983,"GERVAIS, JL"
984,"SCHNITTGER, J"
985,"GHOSH, PK"
986,"KAO, HC"
987,"HOUART, L"
988,"WINDEY, P"
989,"BARS, I"
990,"MAJUMDAR, P"
991,"PRADISI, G"
992,"SAGNOTTI, A"
993,"STANEV, YS"
994,"ASPINWALL, PS"
995,"MORRISON, DR"
996,"KOGAN, II"
997,"DOLAN, L"
998,"HORVATH, S"
999,"SAVVIDY, GK"
1000,"SAVVIDY, KG"
1001,"WEGNER, FJ"
1002,"SOROKA, VA"
1003,"PRONIN, PI"
1004,"MAHAPATRA, S"
1005,"MAHARANA, K"
1006,"SINGH, LP"
1007,"FEHER, L"
1008,"MARSHALL, I"
1009,"GURSES, M"
1010,"SERMUTLU, E"
1011,"LENZ, S"
1012,"SCHREIBER, B"
1013,"STEELE, JV"
1014,"SUBRAMANIAN, A"
1015,"ZAHED, I"
1016,"KUBO, J"
1017,"FORGACS, P"
1018,"IVASHCHUK, VD"
1019,"MELNIKOV, VN"
1020,"PIMENTEL, BM"
1021,"TOMAZELLI, JL"
1022,"MORRIS, TR"
1023,"ALVAREZ, O"
1024,"LIU, C"
1025,"CARACCIOLO, R"
1026,"NEU, J"
1027,"SCHULTEFROHLINDE, V"
1028,"CHETYRKIN, KG"
1029,"LARIN, SA"
1030,"DAVIS, S"
1031,"KETOV, S"
1032,"ILINSKI, KN"
1033,"GUNN, JMF"
1034,"COMAY, E"
1035,"CHEN, W"
1036,"NG, JY"
1037,"DAM, HV"
1038,"RODGERS, VGJ"
1039,"NIKULIN, VV"
1040,"CHERTKOV, M"
1041,"FALKOVICH, G"
1042,"KOLOKOLOV, I"
1043,"LEBEDEV, V"
1044,"KELLENDONK, J"
1045,"FELDMAN, J"
1046,"MAGNEN, J"
1047,"RIVASSEAU, V"
1048,"TRUBOWITZ, E"
1049,"MEZARD, M"
1050,"DZIARMAGA, J"
