id,label
485,"DEZSO, Z"
486,"DIEKMANN, O"
487,"HEESTERBEEK, J"
488,"DOBRIN, R"
489,"BEG, Q"
490,"DODDS, P"
491,"MUHAMAD, R"
492,"ROTHMAN, D"
493,"SABEL, C"
494,"DODEL, S"
495,"HERRMANN, J"
496,"GEISEL, T"
497,"DONATH, W"
498,"HOFFMAN, A"
499,"DONETTI, L"
500,"DOROGOVTSEV, S"
501,"GOLTSEV, A"
502,"MENDES, J"
503,"SAMUKHIN, A"
504,"DOYE, J"
505,"DU, D"
506,"GU, J"
507,"DUNNE, J"
508,"WILLIAMS, R"
509,"MARTINEZ, N"
510,"DURRETT, R"
511,"EAMES, K"
512,"KEELING, M"
513,"MIELSCH, L"
514,"ECHENIQUE, P"
515,"GOMEZGARDENES, J"
516,"MORENO, Y"
517,"VAZQUEZ, A"
518,"ECKMANN, J"
519,"MOSES, E"
520,"EGGHE, L"
521,"ROUSSEAU, R"
522,"EGUILUZ, V"
523,"CHIALVO, D"
524,"CECCHI, G"
525,"BALIKI, M"
526,"APKARIAN, A"
527,"KLEMM, K"
528,"EIGEN, M"
529,"SCHUSTER, P"
530,"EISENBERG, D"
531,"MARCOTTE, E"
532,"XENARIOS, I"
533,"YEATES, T"
534,"EISENBERG, E"
535,"LEVANON, E"
536,"ELDAR, A"
537,"ENGEL, A"
538,"FRIES, P"
539,"SINGER, W"
540,"MOLL, C"
541,"FRIED, I"
542,"OJEMANN, G"
543,"ENNIS, J"
544,"ERDOS, P"
545,"RENYI, A"
546,"ERGUN, G"
547,"RODGERS, G"
548,"ERIKSEN, K"
549,"SIMONSEN, I"
550,"MASLOV, S"
551,"EVERITT, B"
552,"FABRIKANT, A"
553,"KOUTSOUPIAS, E"
554,"PAPADIMITRIOU, C"
555,"FALCONER, K"
556,"FALOUTSOS, M"
557,"FALOUTSOS, P"
558,"FALOUTSOS, C"
559,"FARARO, T"
560,"SUNSHINE, M"
561,"FARKAS, I"
562,"DERENYI, I"
563,"FAUST, K"
564,"WILLERT, K"
565,"ROWLEE, D"
566,"SKVORETZ, J"
567,"FELL, D"
568,"FELLEMAN, D"
569,"VANESSEN, D"
570,"FEMAT, R"
571,"SOLISPERALES, G"
572,"FERGUSON, N"
573,"GARNETT, G"
574,"FERRERICANCHO, R"
575,"JANSSEN, C"
576,"KOHLER, R"
577,"FIDUCCIA, C"
578,"MATTHEYSES, R"
579,"FIEDLER, M"
580,"FILATRELLA, G"
581,"STRAUGHN, B"
582,"BARBARA, P"
583,"FINGELKURTS, A"
584,"KAHKONEN, S"
585,"FINK, K"
586,"JOHNSON, G"
587,"CARROLL, T"
588,"FITZHUGH, R"
589,"FLAKE, G"
590,"LAWRENCE, S"
591,"GILES, C"
592,"COETZEE, F"
593,"FONTES, L"
594,"SCHONMANN, R"
595,"SPATA, A"
596,"FORTUNATO, S"
597,"FOSTER, I"
598,"KESSELMAN, C"
599,"FOX, J"
600,"HILL, C"
601,"FRANK, L"
602,"FRANK, O"
603,"STRAUSS, D"
604,"FREEMAN, L"
605,"FRENCH, J"
606,"FRITH, C"
607,"LIDDLE, P"
608,"FRACKOWIAK, R"
609,"FRONCZAK, A"
610,"FRONCZAK, P"
611,"JEDYNAK, M"
612,"SIENKIEWICZ, J"
613,"FU, C"
614,"FUJISAKA, H"
615,"YAMADA, T"
616,"GADE, P"
617,"HU, C"
618,"GAFIYCHUK, V"
619,"LUBASHEVSKY, I"
620,"STOSYK, A"
621,"GALASKIEWICZ, J"
622,"MARSDEN, P"
623,"GALSTYAN, A"
624,"LERMAN, K"
625,"GAMMAITONI, L"
626,"HANGGI, P"
627,"JUNG, P"
628,"MARCHESONI, F"
629,"GAO, Z"
630,"HU, B"
631,"HU, G"
632,"GAREY, M"
633,"JOHNSON, D"
634,"GARFIELD, E"
635,"GARFINKEL, I"
636,"GLEI, D"
637,"MCLANAHAN, S"
638,"GARLASCHELLI, D"
639,"CASTRI, M"
640,"LOFFREDO, M"
641,"GASTNER, M"
642,"GAUTHIER, D"
643,"BIENFANG, J"
644,"GERSCHGORIN, S"
645,"GIOT, L"
646,"GIRVAN, M"
647,"GLANZ, J"
648,"PEREZPENA, R"
649,"GLASS, L"
650,"GLEISS, P"
651,"STADLER, P"
652,"GOH, K"
653,"GHIM, C"
654,"KAHNG, B"
655,"KIM, D"
656,"LEE, D"
657,"OH, E"
658,"GOLDBERG, D"
659,"NICHOLS, D"
660,"OKI, B"
661,"TERRY, D"
662,"GOLDBETER, A"
663,"GONZE, D"
664,"HOUART, G"
665,"LELOUP, J"
666,"DUPONT, G"
667,"GOLDWASSER, L"
668,"ROUGHGARDEN, J"
669,"GOLOMB, D"
670,"HANSEL, D"
671,"RINZEL, J"
672,"GOLUB, G"
673,"VANLOAN, C"
674,"FLORIA, L"
675,"GONZALES, M"
676,"SOUSA, A"
677,"HALLY, J"
678,"GOODHILL, A"
679,"SIMMEN, M"
680,"WILLSHAW, D"
681,"GOODMAN, M"
682,"HALL, D"
683,"AVERY, L"
684,"LOCKERY, S"
685,"GORMAN, S"
686,"TANGMUNARUNKIT, H"
687,"GRANOVETTER, M"
688,"GRASSBERGER, P"
689,"GRAY, C"
690,"KONIG, P"
691,"GREENHALGH, D"
692,"GREGOIRE, G"
693,"GROSS, J"
694,"KUJALA, J"
695,"HAMALAINEN, M"
696,"TIMMERMANN, L"
697,"SCHNITZLER, A"
698,"SALMELIN, R"
699,"ION, P"
700,"GUARDIOLA, X"
701,"LLAS, M"
702,"PEREZ, C"
703,"GUARE, J"
704,"GUELZIM, N"
705,"BOTTANI, S"
706,"BOURGINE, P"
707,"KEPES, F"
708,"GIRALT, F"
709,"MOSSA, S"
710,"TURTSCHI, A"
711,"GUPTA, S"
712,"HALL, G"
713,"BAHAR, S"
714,"HALL, K"
715,"HARI, R"
716,"ILMONIEMI, R"
717,"KNUUTILA, J"
718,"LOUNASMAA, O"
719,"HANDCOCK, M"
720,"JONES, J"
721,"SOMPOLINSKY, H"
722,"HARARY, F"
723,"HARWELL, L"
724,"HOPFIELD, J"
725,"LEIBLER, S"
726,"MURRAY, A"
727,"HAYES, B"
728,"HAYNIE, D"
729,"HEAGY, J"
730,"HEGSELMANN, R"
731,"KRAUSE, U"
732,"HE, M"
733,"XU, H"
734,"SUN, Q"
735,"HERRERO, C"
736,"HERRMANN, C"
737,"PROVERO, P"
738,"HONG, D"
739,"ROUX, S"
740,"HETHCOTE, H"
741,"HIGHAM, D"
742,"HILGETAG, C"
743,"ONEILL, M"
744,"SCANNELL, J"
745,"GRANT, A"
746,"KAISER, M"
747,"HILLIER, B"
748,"HANSON, J"
749,"HIRSCH, J"
750,"HODGKIN, A"
751,"HUXLEY, A"
752,"HOFF, P"
753,"RAFTERY, A"
754,"HOLLAND, P"
755,"LEINHARDT, S"
756,"HOLME, P"
757,"EDLING, C"
758,"LILJEROS, F"
759,"GHOSHAL, G"
760,"HUSS, M"
761,"KIM, B"
762,"YOON, C"
763,"HAN, S"
764,"TRUSINA, A"
765,"MINNHAGEN, P"
766,"HOLMGREN, C"
767,"HARKANY, T"
768,"SVENNENFORS, B"
769,"ZILBERTER, Y"
770,"HOLTER, N"
771,"MITRA, M"
772,"CIEPLAK, M"
773,"FEDROFF, N"
774,"HONG, H"
775,"CHOI, M"
776,"PARK, H"
777,"HORN, N"
778,"RUPPIN, E"
779,"HORWITZ, B"
780,"HUFNAGEL, L"
781,"BROCKMANN, D"
782,"HUGENII, C"
783,"YANG, J"
784,"LIU, W"
785,"HUXHAM, M"
786,"BEANEY, S"
787,"RAFFAELLI, D"
788,"LOPEZRUIZ, R"
789,"IAMNITCHI, A"
790,"RIPEANU, M"
791,"ICHINOMIYA, T"
792,"IGOSHIN, O"
793,"KAISER, D"
794,"OSTER, G"
795,"IHMELS, J"
796,"FRIEDLANDER, G"
797,"BERGMANN, S"
798,"OFERSARIG, Y"
799,"ITO, T"
800,"CHIBA, T"
801,"OZAWA, R"
802,"YOSHIDA, M"
803,"HATTORI, M"
804,"SAKAKI, Y"
805,"ITZKOVITZ, S"
806,"MILO, R"
807,"KASHTAN, N"
808,"ZIV, G"
809,"JACOB, F"
810,"MONOD, J"
811,"JACOBSON, V"
812,"JAFFE, A"
813,"TRAJTENBERG, M"
814,"JAIN, A"
815,"MURTY, M"
816,"FLYNN, P"
817,"JAIN, S"
818,"KRISHNA, S"
819,"JALAN, S"
820,"AMRITKAR, R"
821,"JANKOWSKI, S"
822,"LONDEI, A"
823,"MAZUR, C"
824,"LOZOWSKI, A"
825,"JANSEN, R"
826,"YU, H"
827,"GREENBAUM, D"
828,"KLUGER, Y"
829,"KROGAN, N"
830,"CHUNG, S"
831,"EMILI, A"
832,"SNYDER, M"
833,"GREENBLATT, J"
834,"GERSTEIN, M"
835,"JANSON, S"
836,"LUCZAK, T"
837,"RUCINSKI, A"
838,"JENSEN, H"
839,"MASON, S"
840,"TOMBOR, B"
841,"JESPERSEN, S"
842,"BLUMEN, A"
843,"SOKOLOV, I"
844,"JIA, L"
845,"SANO, M"
846,"LAI, P"
847,"CHAN, C"
848,"JIANG, B"
849,"CLARAMUNT, C"
850,"JIANG, Y"
851,"LOZADACASSOU, M"
852,"VINET, A"
853,"JIN, E"
854,"JOHNSON, S"
855,"JORDANO, P"
856,"BASCOMPTE, J"
857,"OLESEN, J"
858,"JOSIC, K"
859,"JOY, M"
860,"JOUVE, B"
861,"ROSENTIEHL, P"
862,"IMBERT, M"
863,"JUNG, S"
864,"KIM, S"
865,"PARK, Y"
866,"KALAPALA, V"
867,"SANWALANI, V"
868,"KANEKO, K"
869,"KARBOWSKI, J"
870,"KAREV, G"
871,"WOLF, Y"
872,"RZHETSKY, A"
873,"BEREZOVSKAYA, F"
874,"KOONIN, E"
875,"KARINTHY, F"
876,"KARONSKI, M"
877,"KARP, P"
878,"RILEY, M"
879,"PALEY, S"
880,"PELLEGRINITOOLE, A"
881,"KRUMMENACKER, M"
882,"KAUFFMAN, S"
883,"KAUTZ, H"
884,"SELMAN, B"
885,"SHAH, M"
886,"KEPHART, J"
887,"WHITE, S"
888,"KERMARREC, A"
889,"GANESH, A"
890,"MASSOULIE, L"
891,"KERNIGHAN, B"
892,"CHUNG, J"
893,"KIM, J"
894,"KINNEY, R"
895,"KINOUCHI, O"
896,"MARTINEZ, A"
897,"LIMA, G"
898,"LOURENC, G"
899,"RISAUGUSMAN, S"
900,"KIRKPATRICK, S"
901,"GELATT, C"
902,"VECCHI, M"
903,"KISS, I"
904,"ZHAI, Y"
905,"HUDSON, J"
906,"KLECZKOWSKI, A"
907,"GRENFELL, B"
908,"KUMAR, S"
909,"KLEVECZ, R"
910,"BOLEN, J"
911,"DURAN, O"
912,"KLOVDAHL, A"
913,"POTTERAT, J"
914,"WOODHOUSE, D"
915,"MUTH, J"
916,"MUTH, S"
917,"DARROW, W"
918,"KLYACHKO, V"
919,"KNUTH, D"
920,"KOCAREV, L"
921,"PARLITZ, U"
922,"LAURENT, G"
923,"KOCH, M"
924,"NORRIS, D"
925,"HUNDGEORGIADIS, M"
926,"PATURI, R"
927,"ERMENTROUT, B"
928,"KOR, J"
929,"KORTE, C"
930,"MILGRAM, S"
931,"KOTTER, R"
932,"STEPHAN, K"
933,"SOMMER, F"
934,"LEYVRAZ, F"
935,"KRAUSE, A"
936,"FRANK, K"
937,"MASON, D"
938,"TAYLOR, W"
939,"KREBS, V"
940,"KREE, R"
941,"KRETZSCHMAR, M"
942,"VANDUYNHOVEN, Y"
943,"SEVERIJNEN, A"
944,"SIVAKUMAR, D"
945,"UPFAL, E"
946,"ZANETTE, D"
947,"KURAMOTO, Y"
948,"NAKAO, H"
949,"KWON, O"
950,"MOON, H"
951,"LAGOFERNANDEZ, L"
952,"CORBACHO, F"
953,"HUERTA, R"
954,"SIGUENZA, J"
955,"LAHTINEN, J"
956,"KASKI, K"
957,"LAWNICZAK, A"
958,"MAXIE, K"
959,"GERISCH, A"
960,"LEE, L"
961,"HARRISON, L"
962,"MECHELLI, A"
963,"LEONE, M"
964,"ZECCHINA, R"
965,"LEVANQUYEN, M"
966,"QUILICHINI, P"
967,"BERNARD, C"
968,"ESCLAPEZ, M"
969,"BENARI, Y"
970,"GOZLAN, H"
971,"LEVIN, S"
972,"LI, C"
973,"CHEN, G"
974,"LIEBERMAN, E"
975,"HAUERT, C"
976,"NOWAK, M"
977,"ABERG, Y"
978,"LI, R"
979,"ERNEUX, T"
980,"LI, S"
981,"WAND, H"
982,"OUYANG, Q"
983,"LIU, Z"
984,"LAI, Y"
985,"HOPPENSTEADT, F"
986,"YE, N"
987,"LI, W"
988,"CAI, X"
989,"LI, X"
990,"LLINAS, R"
991,"LLOYD, A"
992,"LOCKHART, D"
993,"WINZELER, E"
994,"LOGOTHETIS, N"
995,"PAULS, J"
996,"AUGATH, M"
997,"TRINATH, T"
998,"OELTERMANN, A"
999,"LORRAIN, F"
1000,"WHITE, H"
1001,"LOTKA, A"
1002,"LU, J"
1003,"YU, X"
1004,"CHEN, D"
1005,"LUSSEAU, D"
1006,"LU, W"
1007,"CHEN, T"
1008,"MACDONALD, P"
1009,"MACGRAW, P"
1010,"MENZINGER, M"
1011,"MAHADEVAN, R"
1012,"PALSSON, B"
1013,"MA, H"
1014,"ZENG, A"
1015,"MAJORANA, E"
1016,"MANGAN, S"
1017,"MANNA, S"
1018,"SEN, P"
1019,"MARI, C"
1020,"MARIOLIS, P"
1021,"RIGON, R"
1022,"GIACOMETTI, A"
1023,"RODRIGUEZITURBE, I"
1024,"MARODI, M"
1025,"DOVIDIO, F"
1026,"MARRO, J"
1027,"DICKMAN, R"
1028,"MARTIN, R"
1029,"ANDRAS, P"
1030,"ZALIZNYAK, A"
1031,"MASOLLER, C"
1032,"MARTI, A"
1033,"MASSUNAGA, M"
1034,"BAHIANA, M"
1035,"MASUDA, N"
1036,"AIHARA, K"
1037,"MIWA, H"
1038,"KONNO, N"
1039,"MATTHEWS, P"
1040,"MIROLLO, R"
1041,"VALLONE, A"
1042,"MCCANN, K"
1043,"HASTINGS, A"
1044,"HUXEL, G"
1045,"MCGRAW, P"
1046,"MEESTER, R"
1047,"MEHRING, C"
1048,"HEHL, U"
1049,"KUBO, M"
1050,"DIESMANN, M"
1051,"MEHTA, M"
1052,"MELIN, G"
1053,"PERSSON, O"
1054,"MENCZER, F"
1055,"BELEW, R"
1056,"PANT, G"
1057,"RUIZ, M"
1058,"SRINIVASAN, P"
1059,"MERTON, R"
1060,"MEWES, H"
1061,"FRISHMAN, D"
1062,"GULDENER, U"
1063,"MANNHAUPT, G"
1064,"MAYER, K"
1065,"MOKREJS, M"
1066,"MORGENSTERN, B"
1067,"MUNSTERKOTTER, M"
1068,"RUDD, S"
1069,"WEIL, B"
1070,"LEVITT, R"
1071,"SHENORR, S"
1072,"AYZENSHTAT, I"
1073,"SHEFFER, M"
1074,"LEVY, W"
1075,"MITCHELL, M"
1076,"MIZRUCHI, M"
1077,"MOHAR, B"
1078,"MOLLOY, M"
1079,"REED, B"
1080,"MONASSON, R"
1081,"MONTOYA, J"
1082,"MOREIRA, A"
1083,"ANDRADE, J"
1084,"MORELLI, L"
1085,"MORENO, J"
1086,"GOMEZ, J"
1087,"PACHECO, A"
1088,"NEKOVEE, M"
1089,"VAZQUEZPRADA, M"
1090,"MORRIS, M"
1091,"DASGUPTA, P"
1092,"NISHIKAWA, T"
1093,"MROWKA, R"
1094,"PATZAK, A"
1095,"HERZEL, H"
1096,"HOLSTE, D"
1097,"MULLER, J"
1098,"SCHONFISCH, B"
1099,"KIRKILIONIS, M"
1100,"MURRAY, J"
1101,"NAGUMO, J"
